id,osmid_fake,x,y
318,0,408,10
319,0,409,10
320,0,410,10
321,0,411,10
322,0,412,10
323,0,413,10
324,0,414,10
325,0,415,10
326,0,416,10
327,0,417,10
328,0,418,10
329,0,419,10
330,0,420,10
331,0,421,10
332,0,422,10
333,0,423,10
334,0,424,10
335,0,425,10
336,0,426,10
337,0,427,10
338,0,428,10
339,0,429,10
340,0,430,10
341,0,431,10
342,0,432,10
343,0,433,10
344,0,401,11
345,0,402,11
346,0,403,11
347,0,404,11
348,0,405,11
349,0,406,11
350,0,407,11
351,0,408,11
352,0,409,11
353,0,410,11
354,0,411,11
355,0,412,11
356,0,413,11
357,0,414,11
358,0,415,11
359,0,416,11
360,0,417,11
361,0,418,11
362,0,419,11
363,0,420,11
364,0,421,11
365,0,422,11
366,0,423,11
367,0,424,11
368,0,425,11
369,0,426,11
370,0,427,11
371,0,428,11
372,0,429,11
373,0,430,11
374,0,431,11
375,0,432,11
376,0,433,11
377,0,401,12
378,0,402,12
379,0,403,12
380,0,404,12
381,0,405,12
382,0,406,12
383,0,407,12
384,0,408,12
385,0,409,12
386,0,410,12
387,0,411,12
388,0,412,12
389,0,413,12
390,0,414,12
391,0,415,12
392,0,416,12
393,0,417,12
394,0,418,12
395,0,419,12
396,0,420,12
397,0,421,12
398,0,422,12
399,0,423,12
400,0,424,12
401,0,425,12
402,0,426,12
403,0,427,12
404,0,428,12
405,0,429,12
406,0,430,12
407,0,431,12
408,0,432,12
409,0,433,12
410,0,401,13
411,0,402,13
412,0,403,13
413,0,404,13
414,0,405,13
415,0,406,13
416,0,407,13
417,0,408,13
418,0,409,13
419,0,410,13
420,0,411,13
421,0,412,13
422,0,413,13
423,0,414,13
424,0,415,13
425,0,416,13
426,0,417,13
427,0,418,13
428,0,419,13
429,0,420,13
430,0,421,13
431,0,422,13
432,0,423,13
433,0,424,13
434,0,425,13
435,0,426,13
436,0,427,13
437,0,428,13
438,0,429,13
439,0,430,13
440,0,431,13
441,0,432,13
442,0,433,13
443,0,401,14
444,0,402,14
445,0,403,14
446,0,404,14
447,0,405,14
448,0,406,14
449,0,407,14
450,0,408,14
451,0,409,14
452,0,410,14
453,0,411,14
454,0,412,14
455,0,413,14
456,0,414,14
457,0,415,14
458,0,416,14
459,0,417,14
460,0,418,14
461,0,419,14
462,0,420,14
463,0,421,14
464,0,422,14
465,0,423,14
466,0,424,14
467,0,425,14
468,0,426,14
469,0,427,14
470,0,428,14
471,0,429,14
472,0,430,14
473,0,431,14
474,0,432,14
475,0,433,14
476,0,400,15
477,0,401,15
478,0,402,15
479,0,403,15
480,0,404,15
481,0,405,15
482,0,406,15
483,0,407,15
484,0,408,15
485,0,409,15
486,0,410,15
487,0,411,15
488,0,412,15
489,0,413,15
490,0,414,15
491,0,415,15
492,0,416,15
493,0,417,15
494,0,418,15
495,0,419,15
496,0,420,15
497,0,421,15
498,0,422,15
499,0,423,15
500,0,424,15
501,0,425,15
502,0,426,15
503,0,427,15
504,0,428,15
505,0,429,15
506,0,430,15
507,0,431,15
508,0,432,15
509,0,433,15
510,0,400,16
511,0,401,16
512,0,402,16
513,0,403,16
514,0,404,16
515,0,405,16
516,0,406,16
517,0,407,16
518,0,408,16
519,0,409,16
520,0,410,16
521,0,411,16
522,0,412,16
523,0,413,16
524,0,414,16
525,0,415,16
526,0,416,16
527,0,417,16
528,0,418,16
529,0,419,16
530,0,420,16
531,0,421,16
532,0,422,16
533,0,423,16
534,0,424,16
535,0,425,16
536,0,426,16
537,0,427,16
538,0,428,16
539,0,429,16
540,0,430,16
541,0,431,16
542,0,432,16
543,0,433,16
544,0,400,17
545,0,401,17
546,0,402,17
547,0,403,17
548,0,404,17
549,0,405,17
550,0,406,17
551,0,407,17
552,0,408,17
553,0,409,17
554,0,410,17
555,0,411,17
556,0,412,17
557,0,413,17
558,0,414,17
559,0,415,17
560,0,416,17
561,0,417,17
562,0,418,17
563,0,419,17
564,0,420,17
565,0,421,17
566,0,422,17
567,0,423,17
568,0,424,17
569,0,425,17
570,0,426,17
571,0,427,17
572,0,428,17
573,0,429,17
574,0,430,17
575,0,431,17
576,0,432,17
577,0,433,17
578,0,401,18
579,0,402,18
580,0,403,18
581,0,404,18
582,0,405,18
583,0,406,18
584,0,407,18
585,0,408,18
586,0,409,18
587,0,410,18
588,0,411,18
589,0,412,18
590,0,413,18
591,0,414,18
592,0,415,18
593,0,416,18
594,0,417,18
595,0,418,18
596,0,419,18
597,0,420,18
598,0,421,18
599,0,422,18
600,0,423,18
601,0,424,18
602,0,425,18
603,0,426,18
604,0,427,18
605,0,428,18
606,0,429,18
607,0,430,18
608,0,431,18
609,0,432,18
610,0,433,18
611,0,401,19
612,0,402,19
613,0,403,19
614,0,404,19
615,0,405,19
616,0,406,19
617,0,407,19
618,0,408,19
619,0,409,19
620,0,410,19
621,0,411,19
622,0,412,19
623,0,413,19
624,0,414,19
625,0,415,19
626,0,416,19
627,0,417,19
628,0,418,19
629,0,419,19
630,0,420,19
631,0,421,19
632,0,422,19
633,0,423,19
634,0,424,19
635,0,425,19
636,0,426,19
637,0,427,19
638,0,428,19
639,0,429,19
640,0,430,19
641,0,431,19
642,0,432,19
643,0,433,19
644,0,434,19
645,0,401,20
646,0,402,20
647,0,403,20
648,0,404,20
649,0,405,20
650,0,406,20
651,0,407,20
652,0,408,20
653,0,409,20
654,0,410,20
655,0,411,20
656,0,412,20
657,0,413,20
658,0,414,20
659,0,415,20
660,0,416,20
661,0,417,20
662,0,418,20
663,0,419,20
664,0,420,20
665,0,421,20
666,0,422,20
667,0,423,20
668,0,424,20
669,0,425,20
670,0,426,20
671,0,427,20
672,0,428,20
673,0,429,20
674,0,430,20
675,0,431,20
676,0,432,20
677,0,433,20
678,0,434,20
679,0,401,21
680,0,402,21
681,0,403,21
682,0,404,21
683,0,405,21
684,0,406,21
685,0,407,21
686,0,408,21
687,0,409,21
688,0,410,21
689,0,411,21
690,0,412,21
691,0,413,21
692,0,414,21
693,0,415,21
694,0,416,21
695,0,417,21
696,0,418,21
697,0,419,21
698,0,420,21
699,0,421,21
700,0,422,21
701,0,423,21
702,0,424,21
703,0,425,21
704,0,426,21
705,0,427,21
706,0,428,21
707,0,429,21
708,0,430,21
709,0,431,21
710,0,432,21
711,0,433,21
712,0,434,21
713,0,401,22
714,0,402,22
715,0,403,22
716,0,404,22
717,0,405,22
718,0,406,22
719,0,407,22
720,0,408,22
721,0,409,22
722,0,410,22
723,0,411,22
724,0,412,22
725,0,413,22
726,0,414,22
727,0,415,22
728,0,416,22
729,0,417,22
730,0,418,22
731,0,419,22
732,0,420,22
733,0,421,22
734,0,422,22
735,0,423,22
736,0,424,22
737,0,425,22
738,0,426,22
739,0,427,22
740,0,428,22
741,0,429,22
742,0,430,22
743,0,431,22
744,0,432,22
745,0,433,22
746,0,434,22
747,0,401,23
748,0,402,23
749,0,403,23
750,0,404,23
751,0,405,23
752,0,406,23
753,0,407,23
754,0,408,23
755,0,409,23
756,0,410,23
757,0,411,23
758,0,412,23
759,0,413,23
760,0,414,23
761,0,415,23
762,0,416,23
763,0,417,23
764,0,418,23
765,0,419,23
766,0,420,23
767,0,421,23
768,0,422,23
769,0,423,23
770,0,424,23
771,0,425,23
772,0,426,23
773,0,427,23
774,0,428,23
775,0,429,23
776,0,430,23
777,0,431,23
778,0,432,23
779,0,433,23
780,0,434,23
781,0,401,24
782,0,402,24
783,0,403,24
784,0,404,24
785,0,405,24
786,0,406,24
787,0,407,24
788,0,408,24
789,0,409,24
790,0,410,24
791,0,411,24
792,0,412,24
793,0,413,24
794,0,414,24
795,0,415,24
796,0,416,24
797,0,417,24
798,0,418,24
799,0,419,24
800,0,420,24
801,0,421,24
802,0,422,24
803,0,423,24
804,0,424,24
805,0,425,24
806,0,426,24
807,0,427,24
808,0,428,24
809,0,429,24
810,0,430,24
811,0,431,24
812,0,432,24
813,0,433,24
814,0,434,24
815,0,401,25
816,0,402,25
817,0,403,25
818,0,404,25
819,0,405,25
820,0,406,25
821,0,407,25
822,0,408,25
823,0,409,25
824,0,410,25
825,0,411,25
826,0,412,25
827,0,413,25
828,0,414,25
829,0,415,25
830,0,416,25
831,0,417,25
832,0,418,25
833,0,419,25
834,0,420,25
835,0,421,25
836,0,422,25
837,0,423,25
838,0,424,25
839,0,425,25
840,0,426,25
841,0,427,25
842,0,428,25
843,0,429,25
844,0,430,25
845,0,431,25
846,0,432,25
847,0,433,25
848,0,434,25
849,0,401,26
850,0,402,26
851,0,403,26
852,0,404,26
853,0,405,26
854,0,406,26
855,0,407,26
856,0,408,26
857,0,409,26
858,0,410,26
859,0,411,26
860,0,412,26
861,0,413,26
862,0,414,26
863,0,415,26
864,0,416,26
865,0,417,26
866,0,418,26
867,0,419,26
868,0,420,26
869,0,421,26
870,0,422,26
871,0,423,26
872,0,424,26
873,0,425,26
874,0,426,26
875,0,427,26
876,0,428,26
877,0,429,26
878,0,430,26
879,0,431,26
880,0,432,26
881,0,433,26
882,0,434,26
883,0,401,27
884,0,402,27
885,0,403,27
886,0,404,27
887,0,405,27
888,0,406,27
889,0,407,27
890,0,408,27
891,0,409,27
892,0,410,27
893,0,411,27
894,0,412,27
895,0,413,27
896,0,414,27
897,0,415,27
898,0,416,27
899,0,417,27
900,0,418,27
901,0,419,27
902,0,420,27
903,0,421,27
904,0,422,27
905,0,423,27
906,0,424,27
907,0,425,27
908,0,426,27
909,0,427,27
910,0,428,27
911,0,429,27
912,0,430,27
913,0,431,27
914,0,432,27
915,0,433,27
916,0,434,27
917,0,401,28
918,0,402,28
919,0,403,28
920,0,404,28
921,0,405,28
922,0,406,28
923,0,407,28
924,0,408,28
925,0,409,28
926,0,410,28
927,0,411,28
928,0,412,28
929,0,413,28
930,0,414,28
931,0,415,28
932,0,416,28
933,0,417,28
934,0,418,28
935,0,419,28
936,0,420,28
937,0,421,28
938,0,422,28
939,0,423,28
940,0,424,28
941,0,425,28
942,0,426,28
943,0,427,28
944,0,428,28
945,0,429,28
946,0,430,28
947,0,431,28
948,0,432,28
949,0,433,28
950,0,434,28
951,0,401,29
952,0,402,29
953,0,403,29
954,0,404,29
955,0,405,29
956,0,406,29
957,0,407,29
958,0,408,29
959,0,409,29
960,0,410,29
961,0,411,29
962,0,412,29
963,0,413,29
964,0,414,29
965,0,415,29
966,0,416,29
967,0,417,29
968,0,418,29
969,0,419,29
970,0,420,29
971,0,421,29
972,0,422,29
973,0,423,29
974,0,424,29
975,0,425,29
976,0,426,29
977,0,427,29
978,0,428,29
979,0,429,29
980,0,430,29
981,0,431,29
982,0,432,29
983,0,433,29
984,0,434,29
985,0,401,30
986,0,402,30
987,0,403,30
988,0,404,30
989,0,405,30
990,0,406,30
991,0,407,30
992,0,408,30
993,0,409,30
994,0,410,30
995,0,411,30
996,0,412,30
997,0,413,30
998,0,414,30
999,0,415,30
1000,0,416,30
1001,0,417,30
1002,0,418,30
1003,0,419,30
1004,0,420,30
1005,0,421,30
1006,0,422,30
1007,0,423,30
1008,0,424,30
1009,0,425,30
1010,0,426,30
1011,0,427,30
1012,0,428,30
1013,0,429,30
1014,0,430,30
1015,0,431,30
1016,0,432,30
1017,0,433,30
1018,0,434,30
1019,0,401,31
1020,0,402,31
1021,0,403,31
1022,0,404,31
1023,0,405,31
1024,0,406,31
1025,0,407,31
1026,0,408,31
1027,0,409,31
1028,0,410,31
1029,0,411,31
1030,0,412,31
1031,0,413,31
1032,0,414,31
1033,0,415,31
1034,0,416,31
1035,0,417,31
1036,0,418,31
1037,0,419,31
1038,0,420,31
1039,0,421,31
1040,0,422,31
1041,0,423,31
1042,0,424,31
1043,0,425,31
1044,0,426,31
1045,0,427,31
1046,0,428,31
1047,0,429,31
1048,0,430,31
1049,0,431,31
1050,0,432,31
1051,0,433,31
1052,0,434,31
1053,0,401,32
1054,0,402,32
1055,0,403,32
1056,0,404,32
1057,0,405,32
1058,0,406,32
1059,0,407,32
1060,0,408,32
1061,0,409,32
1062,0,410,32
1063,0,411,32
1064,0,412,32
1065,0,413,32
1066,0,414,32
1067,0,415,32
1068,0,416,32
1069,0,417,32
1070,0,418,32
1071,0,419,32
1072,0,420,32
1073,0,421,32
1074,0,422,32
1075,0,423,32
1076,0,424,32
1077,0,425,32
1078,0,426,32
1079,0,427,32
1080,0,428,32
1081,0,429,32
1082,0,430,32
1083,0,431,32
1084,0,432,32
1085,0,433,32
1086,0,418,33
1087,0,419,33
1088,0,420,33
1089,0,421,33
1090,0,422,33
1091,0,423,33
1092,0,424,33
1093,0,425,33
1094,0,426,33
1095,0,427,33
1096,0,428,33
1097,0,429,33
1098,0,430,33
1099,0,431,33
1100,0,432,33
1101,0,433,33
1102,0,418,34
1103,0,419,34
1104,0,420,34
1105,0,421,34
1106,0,422,34
1107,0,423,34
1108,0,424,34
1109,0,425,34
1110,0,426,34
1111,0,427,34
1112,0,428,34
1113,0,429,34
1114,0,430,34
1115,0,431,34
1116,0,432,34
1117,0,433,34
1118,0,418,35
1119,0,419,35
1120,0,420,35
1121,0,421,35
1122,0,422,35
1123,0,423,35
1124,0,424,35
1125,0,425,35
1126,0,426,35
1127,0,427,35
1128,0,428,35
1129,0,429,35
1130,0,430,35
1131,0,431,35
1132,0,432,35
1133,0,433,35
1134,0,418,36
1135,0,419,36
1136,0,420,36
1137,0,421,36
1138,0,422,36
1139,0,423,36
1140,0,424,36
1141,0,425,36
1142,0,426,36
1143,0,427,36
1144,0,428,36
1145,0,429,36
1146,0,430,36
1147,0,431,36
1148,0,432,36
1149,0,433,36
1150,0,418,37
1151,0,419,37
1152,0,420,37
1153,0,421,37
1154,0,422,37
1155,0,423,37
1156,0,424,37
1157,0,425,37
1158,0,426,37
1159,0,427,37
1160,0,428,37
1161,0,429,37
1162,0,430,37
1163,0,431,37
1164,0,432,37
1165,0,433,37
1166,0,418,38
1167,0,419,38
1168,0,420,38
1169,0,421,38
1170,0,422,38
1171,0,423,38
1172,0,424,38
1173,0,425,38
1174,0,426,38
1175,0,427,38
1176,0,428,38
1177,0,429,38
1178,0,430,38
1179,0,431,38
1180,0,432,38
1181,0,433,38
1182,0,418,39
1183,0,419,39
1184,0,420,39
1185,0,421,39
1186,0,422,39
1187,0,423,39
1188,0,424,39
1189,0,425,39
1190,0,426,39
1191,0,427,39
1192,0,428,39
1193,0,429,39
1194,0,430,39
1195,0,431,39
1196,0,432,39
1197,0,433,39
1198,0,418,40
1199,0,419,40
1200,0,420,40
1201,0,421,40
1202,0,422,40
1203,0,423,40
1204,0,424,40
1205,0,425,40
1206,0,426,40
1207,0,427,40
1208,0,428,40
1209,0,429,40
1210,0,430,40
1211,0,431,40
1212,0,432,40
1213,0,433,40
1214,0,418,41
1215,0,419,41
1216,0,420,41
1217,0,421,41
1218,0,422,41
1219,0,423,41
1220,0,424,41
1221,0,425,41
1222,0,426,41
1223,0,427,41
1224,0,428,41
1225,0,429,41
1226,0,430,41
1227,0,431,41
1228,0,432,41
1229,0,433,41
1230,0,418,42
1231,0,419,42
1232,0,420,42
1233,0,421,42
1234,0,422,42
1235,0,423,42
1236,0,424,42
1237,0,425,42
1238,0,426,42
1239,0,427,42
1240,0,428,42
1241,0,429,42
1242,0,430,42
1243,0,431,42
1244,0,432,42
1245,0,433,42
1246,0,418,43
1247,0,419,43
1248,0,420,43
1249,0,421,43
1250,0,422,43
1251,0,423,43
1252,0,424,43
1253,0,425,43
1254,0,426,43
1255,0,427,43
1256,0,428,43
1257,0,429,43
1258,0,430,43
1259,0,431,43
1260,0,432,43
1261,0,433,43
1262,0,418,44
1263,0,419,44
1264,0,420,44
1265,0,421,44
1266,0,422,44
1267,0,423,44
1268,0,424,44
1269,0,425,44
1270,0,426,44
1271,0,427,44
1272,0,428,44
1273,0,429,44
1274,0,430,44
1275,0,431,44
1276,0,432,44
1277,0,433,44
1278,0,418,45
1279,0,419,45
1280,0,420,45
1281,0,421,45
1282,0,422,45
1283,0,423,45
1284,0,424,45
1285,0,425,45
1286,0,426,45
1287,0,427,45
1288,0,428,45
1289,0,429,45
1290,0,430,45
1291,0,431,45
1292,0,432,45
1293,0,433,45
1294,0,378,46
1295,0,379,46
1296,0,418,46
1297,0,419,46
1298,0,420,46
1299,0,421,46
1300,0,422,46
1301,0,423,46
1302,0,424,46
1303,0,425,46
1304,0,426,46
1305,0,427,46
1306,0,428,46
1307,0,429,46
1308,0,430,46
1309,0,431,46
1310,0,432,46
1311,0,433,46
1312,0,98,47
1313,0,99,47
1314,0,111,47
1315,0,112,47
1316,0,336,47
1317,0,337,47
1318,0,338,47
1319,0,339,47
1320,0,352,47
1321,0,353,47
1322,0,354,47
1323,0,375,47
1324,0,376,47
1325,0,377,47
1326,0,378,47
1327,0,379,47
1328,0,380,47
1329,0,418,47
1330,0,419,47
1331,0,420,47
1332,0,421,47
1333,0,422,47
1334,0,423,47
1335,0,424,47
1336,0,425,47
1337,0,426,47
1338,0,427,47
1339,0,428,47
1340,0,429,47
1341,0,430,47
1342,0,431,47
1343,0,432,47
1344,0,433,47
1345,0,97,48
1346,0,98,48
1347,0,99,48
1348,0,100,48
1349,0,101,48
1350,0,102,48
1351,0,103,48
1352,0,104,48
1353,0,105,48
1354,0,106,48
1355,0,107,48
1356,0,108,48
1357,0,109,48
1358,0,110,48
1359,0,111,48
1360,0,112,48
1361,0,113,48
1362,0,140,48
1363,0,141,48
1364,0,142,48
1365,0,143,48
1366,0,144,48
1367,0,145,48
1368,0,336,48
1369,0,337,48
1370,0,338,48
1371,0,339,48
1372,0,352,48
1373,0,353,48
1374,0,354,48
1375,0,355,48
1376,0,374,48
1377,0,375,48
1378,0,376,48
1379,0,377,48
1380,0,378,48
1381,0,379,48
1382,0,380,48
1383,0,384,48
1384,0,418,48
1385,0,419,48
1386,0,420,48
1387,0,421,48
1388,0,422,48
1389,0,423,48
1390,0,424,48
1391,0,425,48
1392,0,426,48
1393,0,427,48
1394,0,428,48
1395,0,429,48
1396,0,430,48
1397,0,431,48
1398,0,432,48
1399,0,433,48
1400,0,34,49
1401,0,35,49
1402,0,48,49
1403,0,49,49
1404,0,50,49
1405,0,51,49
1406,0,63,49
1407,0,64,49
1408,0,65,49
1409,0,66,49
1410,0,67,49
1411,0,68,49
1412,0,69,49
1413,0,70,49
1414,0,71,49
1415,0,72,49
1416,0,73,49
1417,0,74,49
1418,0,75,49
1419,0,76,49
1420,0,77,49
1421,0,78,49
1422,0,79,49
1423,0,80,49
1424,0,81,49
1425,0,82,49
1426,0,83,49
1427,0,84,49
1428,0,85,49
1429,0,86,49
1430,0,87,49
1431,0,88,49
1432,0,89,49
1433,0,90,49
1434,0,91,49
1435,0,92,49
1436,0,93,49
1437,0,94,49
1438,0,95,49
1439,0,96,49
1440,0,97,49
1441,0,98,49
1442,0,99,49
1443,0,100,49
1444,0,111,49
1445,0,112,49
1446,0,113,49
1447,0,114,49
1448,0,115,49
1449,0,116,49
1450,0,128,49
1451,0,129,49
1452,0,130,49
1453,0,131,49
1454,0,139,49
1455,0,140,49
1456,0,141,49
1457,0,142,49
1458,0,143,49
1459,0,144,49
1460,0,145,49
1461,0,306,49
1462,0,307,49
1463,0,308,49
1464,0,309,49
1465,0,310,49
1466,0,311,49
1467,0,312,49
1468,0,313,49
1469,0,314,49
1470,0,315,49
1471,0,316,49
1472,0,317,49
1473,0,318,49
1474,0,319,49
1475,0,320,49
1476,0,321,49
1477,0,322,49
1478,0,323,49
1479,0,324,49
1480,0,325,49
1481,0,326,49
1482,0,327,49
1483,0,328,49
1484,0,329,49
1485,0,330,49
1486,0,331,49
1487,0,332,49
1488,0,333,49
1489,0,334,49
1490,0,335,49
1491,0,336,49
1492,0,337,49
1493,0,338,49
1494,0,339,49
1495,0,340,49
1496,0,341,49
1497,0,342,49
1498,0,343,49
1499,0,344,49
1500,0,345,49
1501,0,346,49
1502,0,347,49
1503,0,348,49
1504,0,349,49
1505,0,350,49
1506,0,351,49
1507,0,352,49
1508,0,353,49
1509,0,354,49
1510,0,355,49
1511,0,356,49
1512,0,357,49
1513,0,358,49
1514,0,359,49
1515,0,360,49
1516,0,361,49
1517,0,362,49
1518,0,363,49
1519,0,364,49
1520,0,365,49
1521,0,366,49
1522,0,367,49
1523,0,368,49
1524,0,369,49
1525,0,370,49
1526,0,371,49
1527,0,372,49
1528,0,373,49
1529,0,374,49
1530,0,375,49
1531,0,376,49
1532,0,377,49
1533,0,378,49
1534,0,379,49
1535,0,380,49
1536,0,381,49
1537,0,382,49
1538,0,383,49
1539,0,384,49
1540,0,385,49
1541,0,386,49
1542,0,387,49
1543,0,400,49
1544,0,401,49
1545,0,418,49
1546,0,419,49
1547,0,420,49
1548,0,421,49
1549,0,422,49
1550,0,423,49
1551,0,424,49
1552,0,425,49
1553,0,426,49
1554,0,427,49
1555,0,428,49
1556,0,429,49
1557,0,430,49
1558,0,431,49
1559,0,432,49
1560,0,433,49
1561,0,33,50
1562,0,34,50
1563,0,35,50
1564,0,36,50
1565,0,37,50
1566,0,38,50
1567,0,39,50
1568,0,40,50
1569,0,41,50
1570,0,42,50
1571,0,43,50
1572,0,44,50
1573,0,45,50
1574,0,46,50
1575,0,47,50
1576,0,48,50
1577,0,49,50
1578,0,50,50
1579,0,51,50
1580,0,52,50
1581,0,53,50
1582,0,54,50
1583,0,55,50
1584,0,56,50
1585,0,57,50
1586,0,58,50
1587,0,59,50
1588,0,60,50
1589,0,61,50
1590,0,62,50
1591,0,63,50
1592,0,64,50
1593,0,65,50
1594,0,66,50
1595,0,67,50
1596,0,68,50
1597,0,69,50
1598,0,70,50
1599,0,71,50
1600,0,72,50
1601,0,73,50
1602,0,74,50
1603,0,75,50
1604,0,76,50
1605,0,77,50
1606,0,78,50
1607,0,79,50
1608,0,80,50
1609,0,81,50
1610,0,82,50
1611,0,83,50
1612,0,84,50
1613,0,85,50
1614,0,86,50
1615,0,87,50
1616,0,88,50
1617,0,89,50
1618,0,90,50
1619,0,91,50
1620,0,92,50
1621,0,93,50
1622,0,94,50
1623,0,95,50
1624,0,96,50
1625,0,97,50
1626,0,98,50
1627,0,99,50
1628,0,100,50
1629,0,111,50
1630,0,112,50
1631,0,113,50
1632,0,114,50
1633,0,115,50
1634,0,116,50
1635,0,117,50
1636,0,118,50
1637,0,119,50
1638,0,120,50
1639,0,121,50
1640,0,122,50
1641,0,123,50
1642,0,124,50
1643,0,125,50
1644,0,126,50
1645,0,127,50
1646,0,128,50
1647,0,129,50
1648,0,130,50
1649,0,131,50
1650,0,132,50
1651,0,133,50
1652,0,134,50
1653,0,135,50
1654,0,136,50
1655,0,137,50
1656,0,138,50
1657,0,139,50
1658,0,140,50
1659,0,141,50
1660,0,142,50
1661,0,143,50
1662,0,144,50
